shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                       ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:19 ,      249 ,        249 ,в38225  ,"Пиво ""Heineken"" Lager, in can,  0.5 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:21 ,      269 ,        269 ,в24233  ,"Пиво ""Heineken"" Lager,  0.65 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:23 ,      309 ,        309 ,в38226  ,"Пиво ""Heineken"" Lager,  0.33 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:24 ,      209 ,        209 ,в205555 ,"Пиво ""Heineken"" Lager,  250 мл"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:20 ,     2790 ,       1690 ,в241346 ,"Вино Long Barn, Chardonnay, 2022 "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:22 ,     2490 ,       2490 ,в209600 ,"Вино Long Barn, Chardonnay, 2019 "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:24 ,     2490 ,       2490 ,в205094 ,"Вино Long Barn, Chardonnay, 2020 "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:27 ,     2490 ,       2490 ,в223738 ,"Вино Long Barn, Chardonnay, 2021 "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:27 ,     1580 ,       1199 ,в180256 ,"Вино ""Mucho Mas"" Rose "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:28 ,     2130 ,       1599 ,в209850 ,"Вино Chateau Lamothe-Vincent, ""Reserve"" Rouge, Bordeaux AOC, 2019 "                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:31 ,     1799 ,       1799 ,в137470 ,"Вино Chateau Lamothe-Vincent, Reserve Rouge, Bordeaux AOC, 2018 "                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:31 ,     4549 ,       2690 ,в65014  ,"Бренди ""Torres 15"" Reserva Privada, gift box,  0.7 л"                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:31 ,     1729 ,       1399 ,в101733 ,"Ликер ""Mozart"" White Chocolate Cream Strawberry,  0.5 л"                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:34 ,     4649 ,       3999 ,в32829  ,"Ром ""Legendario"" Anejo,  0.7 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:34 ,     1500 ,       1429 ,в188863 ,"Вино ""Meysari"" Makhmari Premium Organic "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:28 ,    15990 ,      15990 ,в50991  ,"Виски ""Glenfiddich"" 18 Years Old, in tube,  0.7 л"                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:31 ,    16490 ,      16490 ,в4338   ,"Виски Glenfiddich 18 Years Old, in tube,  0.75 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:33 ,     4199 ,       4199 ,в37570  ,"Виски Glenfiddich 18 Years Old, in tube,  0.5 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:35 ,      619 ,        619 ,в51403  ,"Виски ""Glenfiddich"" 18 Years Old, in tube,  50 мл"                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:36 ,      390 ,        299 ,в58575  ,"Шоколад Mathez, ""Baron"" French Truffles with Raspberry,  100 г"                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:38 ,     3780 ,       3390 ,в230569 ,"Джин Tanqueray, ""Blackcurrant Royale"",  0.7 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:39 ,      129 ,        129 ,в240701 ,"Пивной напиток ""Hoegaarden"" Cherry, in can,  0.45 л"                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:40 ,      690 ,        500 ,в54849  ,"Шоколад The Belgian, Champagne Cocoa Dusted Truffles,  200 г"                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:43 ,      259 ,        230 ,в230658 ,"Пиво ""Dunen"" Bernstein, in can,  0.5 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:37 ,     1790 ,        949 ,в237138 ,"Вино Golubitskoe Estate, Rose, 2023 "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:40 ,     1280 ,       1280 ,в211154 ,"Вино Golubitskoe Estate, Rose, 2021 "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:42 ,     1630 ,       1630 ,в194032 ,"Вино Golubitskoe Estate, Rose, 2020 "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:43 ,     1510 ,       1510 ,в220703 ,"Вино Golubitskoe Estate, Rose, 2022 "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:43 ,     6990 ,       5490 ,в22645  ,"Водка ""Белуга"" Голд Лайн, в кожаной подарочной коробке,  0.75 л"                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:44 ,    10990 ,      10990 ,в198427 ,"Водка ""Белуга"" Золотая Линия, в кожаной подарочной коробке,  1.75 л"                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:45 ,     7290 ,       7290 ,в230964 ,"Водка ""Белуга"" Голд Лайн, в кожаной подарочной коробке,  0.7 л"                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:47 ,     8170 ,       8170 ,в230965 ,"Водка ""Белуга"" Голд Лайн, в кожаной подарочной коробке,  1 л"                           ,
