shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                                          ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:44 ,     1170 ,       1170 ,в90737  ,"Игристое вино Новый Свет, Розовое полусладкое выдержанное "                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:40 ,     2010 ,       2010 ,в91795  ,"Игристое вино Abbazia, ""Fiorino d'Oro"" Prosecco Spumante DOC "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:44 ,     2190 ,       2190 ,в72316  ,"Игристое вино Abbazia, ""Fiorino d'Oro"" Prosecco Spumante DOC, gift box "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:48 ,      870 ,        870 ,в73064  ,"Игристое вино ""Автохтонное вино Крыма от Валерия Захарьина"" Кокур Брют "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:46 ,     2190 ,       2190 ,в77519  ,"Игристое вино ""Spagotto"" Brut "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:48 ,     1799 ,       1799 ,в132321 ,"Игристое вино ""Spagotto"" Brut, gift set with glass "                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:56 ,     1340 ,       1340 ,в71614  ,"Игристое вино ""Freschello"" Frizzante Bianco "                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:56 ,     1370 ,       1370 ,в71613  ,"Игристое вино ""Freschello"" Frizzante Rosato "                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:49 ,      229 ,        229 ,в190652 ,"Игристое вино ""Chateau Tamagne"" Select Blanc Brut,  200 мл"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:53 ,      709 ,        709 ,в82587  ,"Игристое вино ""Chateau Tamagne"" Select Blanc Brut "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:56 ,      299 ,        299 ,в90727  ,"Игристое вино ""Chateau Tamagne"" Select Blanc Brut,  375 мл"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:50 ,      749 ,        749 ,в71747  ,"Игристое вино Gancia, Asti DOCG,  200 мл"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:54 ,     2190 ,       2190 ,в3098   ,"Игристое вино Gancia, Asti DOCG "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:12:57 ,     1399 ,       1399 ,в4010   ,"Игристое вино Gancia Asti DOCG,  1.5 л"                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:00 ,      439 ,        439 ,в5396   ,"Игристое вино Gancia Asti DOCG,  375 мл"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:02 ,     2120 ,       2120 ,в135083 ,"Игристое вино Gancia, Asti DOCG, gift box "                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:02 ,     2490 ,       2490 ,в26671  ,"Игристое вино ""PassaParola"", Prosecco DOC Spumante Brut "                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:04 ,     2790 ,       2790 ,в176890 ,"Игристое вино ""PassaParola"", Prosecco DOC Spumante Brut, gift box "                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:02 ,      229 ,        229 ,в150330 ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют,  200 мл"                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:05 ,      679 ,        679 ,в11675  ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют "                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:07 ,      319 ,        319 ,в51418  ,"Игристое вино Абрау-Дюрсо, Брют,  375 мл"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:09 ,      899 ,        899 ,в90720  ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют, в подарочной коробке "                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:02 ,      739 ,        739 ,в89972  ,"Игристое вино ""Martini"" Prosecco DOC,  187 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:05 ,     2190 ,       2190 ,в16638  ,"Игристое вино ""Martini"" Prosecco DOC "                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:08 ,      429 ,        429 ,в35652  ,"Игристое вино ""Martini"" Prosecco DOC,  200 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:10 ,     2790 ,       2790 ,в51159  ,"Игристое вино ""Martini"" Prosecco DOC, gift box "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:07 ,     2140 ,       1709 ,в240984 ,"Игристое вино Contarini, ""Collinobili"" Valdobbiadene Prosecco Superiore DOCG Millesimato Extra Dry, 2023 " ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:10 ,     1929 ,       1929 ,в221585 ,"Игристое вино Contarini, ""Collinobili"" Valdobbiadene Prosecco Superiore DOCG Millesimato Extra Dry, 2022 " ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:13 ,     1760 ,       1760 ,в192252 ,"Игристое вино Contarini, ""Collinobili"" Valdobbiadene Prosecco Superiore DOCG Millesimato Extra Dry, 2021 " ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:14 ,     1850 ,       1850 ,в56961  ,"Игристое вино Charles de Fere, ""Cuvee Jean-Louis"" Blanc de Blancs Brut "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:17 ,      799 ,        799 ,в57059  ,"Игристое вино Charles de Fere, ""Cuvee Jean-Louis"" Blanc de Blancs Brut, gift box "                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:10 ,     3540 ,       3540 ,в13155  ,"Игристое вино Valdo, ""Marca Oro"" Prosecco di Valdobbiadene Superiore DOCG "                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:12 ,      439 ,        439 ,в13156  ,"Игристое вино Valdo, ""Marca Oro"", Prosecco di Valdobbiadene Superiore DOCG,  375 мл"                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:15 ,     8490 ,       8490 ,в13157  ,"Игристое вино Valdo, ""Marca Oro"", Prosecco di Valdobbiadene Superiore DOCG,  1.5 л"                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:18 ,     3240 ,       3240 ,в13158  ,"Игристое вино Valdo, ""Marca Oro"", Prosecco di Valdobbiadene Superiore DOCG, gift box "                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:22 ,    17990 ,      17990 ,в80190  ,"Игристое вино Valdo, ""Marca Oro"" Prosecco di Valdobbiadene Superiore DOCG, wooden box,  3 л"               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:15 ,     1709 ,       1709 ,в148098 ,"Игристое вино ""Valvasore"" Prosecco DOC Extra Dry "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:14 ,     1930 ,       1930 ,в72313  ,"Игристое вино Abbazia, ""Fiorino d'Oro"" Asti Spumante Dolce DOCG "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:17 ,     2040 ,       2040 ,в72314  ,"Игристое вино Abbazia, ""Fiorino d'Oro"" Asti Spumante Dolce DOCG, gift box "                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:14 ,      589 ,        589 ,в57208  ,"Игристое вино ""Инкерман"" Брют "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:17 ,      549 ,        549 ,в139565 ,"Игристое вино ""Инкерман"" Брют, в подарочной коробке "                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:19 ,     2190 ,       2190 ,в28935  ,"Игристое вино Новый Свет, Пино Нуар полусухое (коллекционное) "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:22 ,     1990 ,       1990 ,в199554 ,"Игристое вино ""Bruni"" Asti DOCG "                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:24 ,     2280 ,       2280 ,в204510 ,"Игристое вино ""Bruni"" Asti DOCG, gift box "                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:27 ,     2390 ,       2390 ,в185615 ,"Игристое вино Абрау-Дюрсо, ""Брют д'Ор"" Розе "                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:30 ,     1680 ,       1680 ,в161270 ,"Игристое вино Новый Свет, Каберне Совиньон Брют выдержанное "                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:22 ,     2720 ,       2720 ,в72950  ,"Игристое вино ""Mastro Binelli"" Brut,  1.5 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:25 ,     1390 ,       1390 ,в72949  ,"Игристое вино ""Mastro Binelli"" Brut "                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:28 ,     2890 ,       2890 ,в108810 ,"Игристое вино ""Mastro Binelli"" Brut, in tube,  1.5 л"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:31 ,     1649 ,       1649 ,в115551 ,"Игристое вино ""Mastro Binelli"" Brut, in tube "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:37 ,     1009 ,       1009 ,в223206 ,"Игристое вино Aristov, ""Anima"" Millesimato Brut "                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:14 ,     8990 ,       8990 ,в2750   ,"Шампанское Moet & Chandon, Brut ""Imperial"" "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:17 ,     2120 ,       2120 ,в2748   ,"Шампанское Moet & Chandon, Brut ""Imperial"",  200 мл"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:19 ,     7050 ,       7050 ,в2749   ,"Шампанское Moet & Chandon, Brut ""Imperial"",  375 мл"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:23 ,    26490 ,      26490 ,в2751   ,"Шампанское Moet & Chandon, Brut ""Imperial"",  1.5 л"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:26 ,    10990 ,       7899 ,в2752   ,"Шампанское Moet & Chandon, Brut ""Imperial"", gift box "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:28 ,    78490 ,      78490 ,в2753   ,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  3 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:32 ,   138990 ,     138990 ,в32221  ,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  6 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:36 ,   218990 ,     218990 ,в51625  ,"Шампанское Moet & Chandon, Brut ""Imperial"", with wooden box,  12 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:41 ,    10490 ,      10490 ,в54925  ,"Шампанское Moet & Chandon, Brut ""Imperial"", gift box,  1.5 л"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:35 ,      679 ,        679 ,в35477  ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Розовое полусухое "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:38 ,      229 ,        229 ,в150332 ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Розовое полусухое,  200 мл"                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:41 ,      699 ,        699 ,в226489 ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Розовое полусухое, в подарочной коробке "                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:41 ,     1099 ,       1099 ,в163683 ,"Игристое вино Chateau Pinot, Petnat Pinot Noir "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:45 ,     3690 ,       3690 ,в172571 ,"Игристое вино Chateau Pinot, Petnat Pinot Noir,  1.5 л"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:45 ,      879 ,        879 ,в112054 ,"Игристое вино Zolotaya Balka, ""ZB  Spumante"" White Brut "                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:49 ,      489 ,        489 ,в159838 ,"Игристое вино Zolotaya Balka, ""ZB Wine"" Spumante White Brut, gift box "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:50 ,      740 ,        740 ,в195348 ,"Игристое вино Chateau Tamagne, ""Nuvole"" Brut Rose "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:56 ,     1930 ,       1930 ,в191547 ,"Игристое вино Schenk Italia, ""Fonte"" Glera Spumante Extra Dry "                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:53 ,      599 ,        599 ,в57221  ,"Игристое вино ""Инкерман"" Розе "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:56 ,      439 ,        439 ,в141272 ,"Игристое вино ""Инкерман"" Розе, в подарочной коробке "                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:49 ,     1339 ,       1339 ,в18351  ,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Розовое Брют "                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:54 ,     1099 ,       1099 ,в46476  ,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Розовое Брют,  375 мл"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:58 ,     1349 ,       1349 ,в165244 ,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Розовое Брют, в подарочной коробке "                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:58 ,     1040 ,       1040 ,в65890  ,"Игристое вино ""Балаклава"" Шардоне Брют "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:02 ,     1129 ,       1129 ,в75905  ,"Игристое вино ""Балаклава"" Шардоне Брют, в подарочной коробке "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:03 ,      439 ,        439 ,в57648  ,"Игристое вино Российское шампанское ""Московское"" Полусладкое "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:03 ,      209 ,        209 ,в152194 ,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Розовое Полусладкое,  200 мл"                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:07 ,      589 ,        589 ,в133597 ,"Игристое вино ""Левъ Голицынъ"" Розовое полусладкое "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:05 ,      689 ,        689 ,в140807 ,"Игристое вино ""Золотая Балка"" Розовое Брют "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:07 ,      519 ,        519 ,в164128 ,"Игристое вино ""Золотая Балка"" Брют розовое, в подарочной коробке "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:11 ,     1139 ,       1139 ,в136637 ,"Игристое вино ""Nobilomo"" Malvasia Dolce Spumante "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:07 ,      619 ,        619 ,в82600  ,"Игристое вино ""Aristov"" Blanc Brut "                                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:11 ,      229 ,        229 ,в140884 ,"Игристое вино ""Aristov"" Blanc Brut,  375 мл"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:11 ,     1099 ,       1099 ,в82861  ,"Игристое вино ""Villa Di Marina"" Prosecco Brut "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:23 ,     1870 ,       1870 ,в59170  ,"Игристое вино Charles de Fere, ""Cuvee Jean-Louis"" Brut Rose "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:23 ,     1080 ,       1080 ,в65889  ,"Игристое вино ""Балаклава"" Пино Нуар Брют Розе "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:27 ,     1109 ,       1109 ,в75149  ,"Игристое вино ""Балаклава"" Пино Нуар Брют Розе, в подарочной коробке "                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:28 ,      599 ,        599 ,в223226 ,"Игристое вино Chateau Tamagne, ""Leto"" Rkatsiteli Extra Brut "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:23 ,     3120 ,       3120 ,в2569   ,"Игристое вино Asti ""Mondoro"", gift box "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:27 ,     2150 ,       2150 ,в2568   ,"Игристое вино Asti ""Mondoro"" "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:29 ,     2720 ,       2720 ,в2572   ,"Игристое вино Asti ""Mondoro"", gift box,  1.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:36 ,     1070 ,       1070 ,в163681 ,"Игристое вино Chateau Pinot, Petnat Pinot Gris "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:36 ,      749 ,        749 ,в140058 ,"Игристое вино ""Цимлянское"" Игристое Брют "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:24 ,      199 ,        199 ,в33529  ,"Игристое вино Наследие Мастера ""Левъ Голицынъ"" полусладкое,  200 мл"                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:28 ,      609 ,        609 ,в29422  ,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Полусладкое "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:32 ,      820 ,        820 ,в133598 ,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"""" Полусладкое,  1.5 л"                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:36 ,     1560 ,       1560 ,в134973 ,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Полусладкое,  3 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:36 ,     2290 ,       2290 ,в158050 ,"Игристое вино ""Josep Ventosa"" Cava Brut Premium DO "                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:40 ,     5499 ,       5499 ,в184663 ,"Игристое вино ""Josep Ventosa"" Cava Brut Premium DO,  1.5 л"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:43 ,     2420 ,       2420 ,в207070 ,"Игристое вино ""Josep Ventosa"" Cava Brut Premium DO, gift box "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:44 ,     1180 ,       1180 ,в219053 ,"Игристое вино Chateau Pinot, Petnat Pinot Gris Rose, 2022 "                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:43 ,      289 ,        289 ,в195343 ,"Игристое вино Chateau Tamagne, ""Nuvole"" Brut,  200 мл"                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:47 ,      670 ,        670 ,в195342 ,"Игристое вино Chateau Tamagne, ""Nuvole"" Brut "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:49 ,      619 ,        619 ,в129524 ,"Игристое вино ""Black Sea Collection"" Brut "                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:49 ,     2040 ,       2040 ,в128922 ,"Игристое вино ""Mastro Binelli"" Prosecco Extra Dry DOC "                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:54 ,      919 ,        919 ,в182807 ,"Игристое вино Валерий Захарьин, ""Кокур & К°"" Брют белое "                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:45 ,     2790 ,       2790 ,в51159  ,"Игристое вино ""Martini"" Prosecco DOC, gift box "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:49 ,     2190 ,       2190 ,в16638  ,"Игристое вино ""Martini"" Prosecco DOC "                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:53 ,      429 ,        429 ,в35652  ,"Игристое вино ""Martini"" Prosecco DOC,  200 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:56 ,      739 ,        739 ,в89972  ,"Игристое вино ""Martini"" Prosecco DOC,  187 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:54 ,      219 ,        219 ,в187472 ,"Игристое вино ""La Petite Perle"" Rose Brut, in can,  250 мл"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:57 ,      579 ,        579 ,в206417 ,"Игристое вино ""La Petite Perle"" Rose Brut "                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:58 ,      649 ,        649 ,в182792 ,"Игристое вино ""Эндемы"" Ркацители Брют "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:00 ,     8290 ,       8290 ,в223316 ,"Шампанское Champagne Pannier, ""Selection"" Brut, Champagne AOC, gift box "                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:03 ,     8290 ,       8290 ,в222944 ,"Шампанское Champagne Pannier, ""Selection"" Brut, Champagne AOC "                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:04 ,      809 ,        809 ,в163015 ,"Игристое вино ""Duc de Paris"" Rose Brut "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:03 ,      729 ,        729 ,в194341 ,"Игристое вино ""Castillo Santa Barbara"" Brut,  375 мл"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:07 ,      989 ,        989 ,в142875 ,"Игристое вино ""Castillo Santa Barbara"" Brut "                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:03 ,      789 ,        789 ,в226492 ,"Игристое вино ""Абрау-Дюрсо Резерв"" Брют Розе "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:07 ,      289 ,        289 ,в250728 ,"Игристое вино ""Абрау-Дюрсо Резерв"" Брют Розе,  200 мл"                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:08 ,      989 ,        989 ,в224782 ,"Игристое вино Chateau de Talu, ""Ona Skazala Da"" Brut "                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:10 ,      439 ,        439 ,в100090 ,"Игристое вино Российское шампанское ""Московское"" полусухое "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:11 ,     3090 ,       3090 ,в165121 ,"Игристое вино Dejean & Fils, Blanc de Blancs Brut,  1.5 л"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:11 ,     1040 ,       1040 ,в66042  ,"Игристое вино ""Балаклава"" Мускат Полусладкое "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:12 ,     1299 ,       1299 ,в74835  ,"Игристое вино ""Балаклава"" Мускат Полусладкое, в подарочной коробке "                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:15 ,      429 ,        429 ,в35440  ,"Игристое вино ""Bourgeois"" Brut Blanc "                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:16 ,      879 ,        879 ,в48676  ,"Игристое вино ""Duc de Paris"" Brut "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:17 ,     1470 ,       1470 ,в29386  ,"Игристое вино ""Mastro Binelli"" Ortrugo "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:20 ,     2710 ,       2710 ,в220869 ,"Игристое вино Абрау-Дюрсо, ""Брют д'Ор"" Рислинг "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:18 ,      619 ,        619 ,в82602  ,"Игристое вино ""Aristov"" Rose Brut "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:21 ,      259 ,        259 ,в100979 ,"Игристое вино ""Aristov"" Rose Brut,  375 мл"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:21 ,     1149 ,       1149 ,в57420  ,"Игристое вино Фанагория, Блан де Блан Брют (выдержанное) "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:26 ,      559 ,        559 ,в223223 ,"Игристое вино ""Melange"" White Semi-Sweet "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:27 ,      810 ,        810 ,в108017 ,"Игристое вино Zolotaya Balka, ""ZB Frizzante"" Red Semisweet "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:31 ,     1799 ,       1799 ,в206878 ,"Игристое вино Bottega, Zero White Sparkling Life "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:35 ,     2340 ,       2340 ,в208074 ,"Игристое вино ""Malizioso"" Prosecco DOC Extra Dry "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:22 ,     1149 ,       1149 ,в71188  ,"Игристое вино ""Балаклава"" Брют Резерв "                                                                    ,
